title,tag,info,comments,content
牙医谋杀案,豆瓣图书标签: 阿加莎·克里斯蒂,（英）阿加莎·克里斯蒂 / 庆云 / 人民文学出版社 / 2008-04 / 19.00元,(1796人评价),"人们都对牙医怀有一种深深的敬畏，即便是大侦探波洛也不例外，尤其是他前往著名的莫利医生诊所做牙科检查的时候，更是战栗不安。
但即便是波洛也没料到，数小时后为他..."
阳光下的罪恶,豆瓣图书标签: 阿加莎·克里斯蒂,[英] 阿加莎·克里斯蒂 / 刘月荣、李玉杰 / 人民文学出版社 / 2006-5 / 18.00元,(9381人评价),喜爱日光浴的阿琳娜·斯图尔特美丽的棕色身体脸朝下横陈在海滩上，但是这一次没有阳光——她被人勒死了。阿琳娜一出现，赫尔克里·波洛就在海滩的空气中嗅到了情欲的气...
奉命谋杀,豆瓣图书标签: 阿加莎·克里斯蒂,（英）阿加莎·克里斯蒂 / 祁阿红 / 人民文学出版社 / 2008-10 / 23.00元,(1097人评价),"杰克·阿盖尔死于狱中，但他声称自己是清白的；他赌咒发誓说，她养母在自家书房被人用拨火棍猛击脑后的时候，他正在路上搭别人的便车……
阿瑟·卡尔加里可以证明杰克..."
捕鼠器,豆瓣图书标签: 阿加莎·克里斯蒂,阿加莎·克里斯蒂 / 黄昱宁 / 上海译文出版社 / 2007-07 / 23.00元,(3211人评价),"全球有史以来连续上演时间最长的舞台剧。
从未间断地上演超过半个世纪的传奇戏码。
推理小说女王克里斯蒂最出色的戏剧作品。
除了圣经和莎士比亚之外，阿加莎·克里..."
啤酒谋杀案,豆瓣图书标签: 阿加莎·克里斯蒂,[英] 阿加莎·克里斯蒂 / 李平、秦越岭 / 人民文学出版社 / 2006-11 / 17.00元,(5729人评价),漂亮的卡罗琳·克雷尔被判毒杀丈夫有罪。但是还有另外五个嫌颖人：证券经纪人菲利普2布莱克；业余药划师梅雷迪斯·布莱克；三闪离婚的艾尔莎·格里尔；敬业的女家庭教...
无尽长夜,豆瓣图书标签: 阿加莎·克里斯蒂,（英）阿加莎·克里斯蒂 / 陈巧媚 / 人民文学出版社 / 2008-01 / 19.00元,(2101人评价),美丽宁静的吉卜赛庄，却被传言是一所遭受了诅咒的住所，许多擅自进入的人都会在一次“事故”中丧生，没有人能够逃脱。然而英俊潇洒的穷小子迈克尔还是一眼看中了这里，...
悬崖山庄奇案,豆瓣图书标签: 阿加莎·克里斯蒂,[英] 阿加莎·克里斯蒂 / 简庆闽 / 人民文学出版社 / 2006-8 / 18.00元,(4115人评价),年轻漂亮的尼克·巴克利小姐有一个不同寻常的名字，但她的人生更不同寻常：首先，在险峻的康沃尔郡山坡上，她汽车的刹车失灵了；接着，在海边小径，差一点被一块落下的...
谋杀启事,豆瓣图书标签: 阿加莎·克里斯蒂,阿加莎·克里斯蒂 / 何克勇 / 人民文学出版社 / 2007-04 / 22.00元,(4065人评价),"真人版杀人游戏，由凶手刊登启事拉开黑色帷幕。
在平静的生活中找寻一点刺激不是容易的事，因此每到星期五，大家都看无聊的报纸，直到把犄角旮旯里所有“出售”、“征..."
斯泰尔斯庄园奇案,豆瓣图书标签: 阿加莎·克里斯蒂,[英] 阿加莎·克里斯蒂 / 丁大刚 / 人民文学出版社 / 2006-11 / 17.00元,(7207人评价),"斯泰尔斯庄园的女主人埃米莉·艾格尼丝·英格尔索普太太掌管着庄园的财政大权。某天凌晨时分她在自己的房间里毒发身亡，而房间的三个门都是从里面锁上的。
波洛在调查..."
﻿向左走·向右走,豆瓣图书标签: 几米,幾米 / 生活·读书·新知三联书店 / 2002-8 / 16.00元,(70233人评价),“她习惯向左走，他习惯向右走，他们始终不曾相遇。”《向左走·向右走》是几米首次表现男女感情的长篇图文创作。男女主角彼此在生活中的巧妙关系，构成了整个故事的设...
星空,豆瓣图书标签: 几米,幾米 / 大塊文化 / 2009-5-1 / NT369,(14977人评价),"有陰影的地方，必定有光
孤單時，仍要守護你心中的思念
那時候，未來遙遠而沒有形狀，夢想還不知道該叫什麼名字。
我常常一個人，走很長的路，在起風的時候覺得自己..."
月亮忘記了,豆瓣图书标签: 几米,幾米 / 格林 / 2000-2-1 / NT$ 299,(35183人评价),"看不見的，是不是就等於不存在？

記住的，是不是永遠不會消失？每一個黃昏過後，大家焦慮地等待，卻再也沒有等到月亮升起。

潮水慢慢平靜下來，海洋凝固成一面漆..."
我不是完美小孩,豆瓣图书标签: 几米,幾米 / 海豚出版社 / 2011-4 / 38.00元,(4683人评价),本书描述了一个三年级小女生郝完美在学习、生活，尤其是与大人相处中的困惑与烦恼。大人从长大的那一天起就开始留恋和怀念童年的美好，幻想能再次回到童年，经历了生活...
地下铁,豆瓣图书标签: 几米,幾米 / 辽宁教育出版社 / 2002-2 / 32.00元,(39167人评价),"社会高速发展，来来往往的地下铁路成为了城市文明与社会生活的缩影，从入口到出口，地下铁路将你从起点带到终点，抑或是另一个起点。
故事讲一个失明的小女孩，在15..."
我的错都是大人的错,豆瓣图书标签: 几米,幾米 绘 / 现代出版社 / 2009-5 / 29.00,(11027人评价),"有个十岁女儿的几米，愈来愈能体会存在于大人与小孩之间的矛盾；明明有浓浓的爱，却常常搞得彼此怒目而视，眼看着可爱的天使在下一秒钟化身成恶魔。
身为父亲的几米头..."
我的心中每天开出一朵花,豆瓣图书标签: 几米,幾米 / 辽宁教育出版社 / 2002-2 / 24.00元,(21283人评价),《我的心中每天开出一朵花》是幾米“手绘图像”的梦想之作，每天都画下一朵花，象征着梦想与期望，更是一种生命力的展现。书中有一个男主角，并有一只小兔子、小女孩陪...
世界別為我擔心,豆瓣图书标签: 几米,幾米 / 大塊文化 / 2011-2-1 / TWD 280,(1873人评价),"我從小就是個很會擔心的小孩。
消防車往家的方向奔去，我就擔心失火的是我家。
老師說考試有人不及格，我就擔心她說的一定是我。
朋友約會遲到，我就擔心他是不是出..."
又寂寞又美好,豆瓣图书标签: 几米,幾米 / 辽宁教育出版社 / 2004-3 / 45.00元,(15201人评价),《又寂寞又美好》是作者在1996年至1999年与血癌抗争的日子里，重新体验与领悟生活，那段“又寂寞又美好”特殊岁月的记录。此册与之前色彩缤纷的几米作品有很大...
走向春天的下午,豆瓣图书标签: 几米,幾米 / 现代出版社 / 2010 / 45.00元,(4646人评价),"云的上面是天堂，天堂的天空也有云吗？
这是一个春天的下午，我知道，前方某处，将会有人给我一个拥抱。
本书描绘了一个小女孩带着对朋友的回忆去履行和朋友的约定的..."
躲进世界的角落,豆瓣图书标签: 几米,幾米 / 人民文学出版社 / 2009-7 / 45.00元,(6301人评价),《躲进世界的角落》内容简介：我心里有一个小孩，每当她觉得与世界格格不入，她就躲进角落。角落里有歌等着她唱，谜等着她解，有回忆等着她凝视，有梦想如落叶一般等着...
我只能為你畫一張小卡片,豆瓣图书标签: 几米,幾米 / 大塊文化出版股份有限公司 / 2002-2-4 / TWD 350,(17405人评价),"每个人都有送卡片的经验，常常卡片打开了，却不知道要写什麽？
想说的话很多，千头万绪，最後只好写着：「祝你幸福」、「身体健康」、「万事如意」……
这样的表达方..."
微笑的鱼,豆瓣图书标签: 几米,幾米 / 辽宁教育出版社 / 2004-7 / 20.00元,(13585人评价),“我拥有一条像狗一样忠心，像猫一样贴心，像爱人一样深情的鱼。她始终带着微笑的表情……”几米绘出一个男子深泓如海一样的幽闭内心，这是献给全世界所有大人和孩子的...
我的世界都是你,豆瓣图书标签: 几米,幾米 / 现代出版社 / 2016-7-31 / 55.00元,(277人评价),"（简体中文版）幾米2016年全新绘本作品！ 欢迎光临这间奇幻又瑰丽的旅店！打开房门，找回继续前进的勇气！
全亚洲最知名的绘本大师——幾米，巅峰新作！
你一定..."
幾米創作10年精選,豆瓣图书标签: 几米,幾米 / 大塊文化 / 2008-02-01 / NT$2500,(1290人评价),1998-2008-幾米創作10年精選，ISBN：9789862130384，作者：幾米
听幾米唱歌,豆瓣图书标签: 几米,幾米 / 生活·读书·新知三联书店 / 2002-4 / 25.00元,(12859人评价),收录了作者于1998年到1999年在《自由时报》“花边新闻”发表的专栏作品。作者以清新的画风，幽默的笔调，唱出他对人生的体验，对都会的观察。
照相本子,豆瓣图书标签: 几米,幾米 / 大塊文化出版公司 / 2001-6-18 / TWD 480,(16368人评价),《照相本子》，幾米是攝影師、主人翁、配角以及佈景， 他是誰不重要，重要的是他玩得很高興，這種高興揉合了許多種記憶元素，歡樂的、憂愁的、哀傷的……但這些記憶經...
布瓜的世界,豆瓣图书标签: 几米,幾米 / 大塊文化出版股份有限公司 / 2002-9-30 / TWD 360,(13348人评价),"關於《布瓜的世界》
這本書為什麼叫布瓜？
""Pourquoi""是法文「為什麼」的意思，讀音很像布瓜，幾米神來一筆地替自己的新書取了這個名字，才看完初稿，我就..."
遗失了一只猫,豆瓣图书标签: 几米,幾米 / 现代出版社 / 2005-1 / 20.00元,(7329人评价),"她的猫咪不见了……
幾米这本以猫为画图主题的书，诉说的是一个都会女子的失恋心情。恍惚、惆怅、寻找、失落……，在他诗意的笔下，这些情绪像温暖的潮水，缓慢却气势..."
谢谢你毛毛兔，这个下午真好玩,豆瓣图书标签: 几米,幾米 / 大塊文化 / 2006-07-01 / NT$350,(3062人评价),本書是根據《森林裡的祕密》裡的兩位主角──小女孩和毛毛兔──所延伸的故事。多年後，小女孩已成為一位老太太，她在廢棄的動物園裡再度與毛毛兔重逢，她們一起重溫兒...
﻿三体,豆瓣图书标签: 科幻小说,刘慈欣 / 重庆出版社 / 2008-1 / 23.00,(140780人评价),文化大革命如火如荼进行的同时。军方探寻外星文明的绝秘计划“红岸工程”取得了突破性进展。但在按下发射键的那一刻，历经劫难的叶文洁没有意识到，她彻底改变了人类的...
你一生的故事,豆瓣图书标签: 科幻小说,[美] 特德·姜 / 李克勤、王荣生、姚向辉 / 译林出版社 / 2015-5 / 36.00元,(9117人评价),"一瞥之下，过去与未来轰轰然同时并至，
我的意识成为长达半个世纪的灰烬，时间未至已成灰。
五十年诸般纷纭并发眼底，我的余生尽在其中。
还有，你的一生。
《你一..."
永恒的终结,豆瓣图书标签: 科幻小说,[美] 艾萨克·阿西莫夫 / 崔正男 / 江苏文艺出版社 / 2014-9-1 / 32.00元,(11386人评价),24世纪，人类发明了时间力场。27世纪，人类在掌握时间旅行技术后，成立了一个叫做永恒时空（Eternity）的组织，在每个时代的背后，默默地守护着人类社会的...
碟形世界：猫和少年魔笛手,豆瓣图书标签: 科幻小说,[英] 特里·普拉切特 / 周莉 / 文汇出版社 / 2017-7 / 39.90元,(231人评价),"比《哈利·波特》和《魔戒》加起来还好看的，可能只有《碟形世界》
魔法很强大，但你自己更强大
《碟形世界》背景
茫茫宇宙中，一只巨龟正缓缓地游过星星间的深渊。..."
三体Ⅱ,豆瓣图书标签: 科幻小说,刘慈欣 / 重庆出版社 / 2008-5 / 32.00,(83734人评价),"三体人在利用魔法般的科技锁死了地球人的科学之后，庞大的宇宙舰队杀气腾腾地直扑太阳系，意欲清除地球文明。
面对前所未有的危局，经历过无数磨难的地球人组建起同样..."
银河系漫游指南,豆瓣图书标签: 科幻小说,[英] 道格拉斯·亚当斯 / 徐百柯 / 四川科学技术出版社 / 2005-6 / 16.00元,(14172人评价),地球被毁灭了，因为要在它所在的地方修建一条超空间快速通道。主人公阿瑟·邓特活下来了，因为他有一位名叫福特·长官的朋友。这位朋友表面上是个找不着工作的演员，其...
三体Ⅲ,豆瓣图书标签: 科幻小说,刘慈欣 / 重庆出版社 / 2010-11 / 38.00元,(82543人评价),与三体文明的战争使人类第一次看到了宇宙黑暗的真相，地球文明像一个恐惧的孩子，熄灭了寻友的篝火，在暗夜中发抖。自以为历经沧桑，其实刚刚蹒跚学步；自以为悟出了生...
基地,豆瓣图书标签: 科幻小说,[美] 艾萨克·阿西莫夫 / 叶李华 / 天地出版社 / 2005-1 / 21.00元,(10715人评价),"向来，过去才是历史，昨天才是历史。阿西莫夫却与众不同，他的《基地》系列写的是“未来的历史”，是“遥远未来的历史”，是“明天的历史”！
阿西莫夫这位“未来历史..."
沙丘,豆瓣图书标签: 科幻小说,[美] 弗兰克·赫伯特 / 顾备 / 四川科学技术出版社 / 2006-01 / 42.00元,(2972人评价),弗兰克·赫伯特以精细入微的笔法创造了一个与地球截然不同的世界。行星阿拉吉斯。既是英勇豪迈、心计深沉的亚崔迪家族的领地，是阴鸷冷酷、顽强剽悍的弗瑞曼人的故乡，...
火星救援,豆瓣图书标签: 科幻小说,[美] 安迪·威尔 / 陈灼 / 译林出版社 / 2015-10-1 / 38.00,(8523人评价),"六天前，马克·沃特尼成为了第一批行走在火星上的人。如今，他也将成为第一个葬身火星的人。
一场突如其来的风暴让阿瑞斯三船员被迫放弃任务。撤离过程中，沃特尼遭遇..."
